MONTH,CITY,STORE,STATUS,ZONE_MAPPING,ORDER_COUNT,CART_SALES,DISCOUNT,NET_REVENUE,IDEAL_FOOD_COST,GROSS_MARGIN,KITCHEN_EBITDA,VARIANCE,REVENUE_COHORT,CM_COHORT,EBITDA_CATEGORY,EBITDA_COHORT,VARIANCE_CATEGORY,REVENUE_BUCKET,GM_PERCENT
Oct-2023,Pune,"Thompson, Hardy and Ramos",Active,West,13742,6243334.69,1287176.72,5036828.58,1818415.82,3136058.27,1787580.12,1.1671040000000001,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var <2%,Above 45L,62.26255708706291
Nov-2023,Pune,"Thompson, Hardy and Ramos",Active,West,10145,4182397.81,946967.84,3316382.26,1404231.08,1790871.38,341175.05,1.3374409999999999,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,25L-35L,54.00075261529109
Dec-2023,Pune,"Thompson, Hardy and Ramos",Active,West,10087,3756823.93,686595.11,3183343.39,1372335.17,1741822.75,572333.63,1.651874,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,25L-35L,54.71677216701401
Jan-2024,Pune,"Thompson, Hardy and Ramos",Active,West,13565,6332793.67,1425947.12,5050361.43,1502273.96,3402086.18,2095020.09,1.7476490000000002,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,Above 45L,67.3632219625121
Feb-2024,Pune,"Thompson, Hardy and Ramos",Active,West,10863,4481085.19,720822.29,3824530.71,1538743.35,2213510.49,880362.65,2.564,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,57.876656192414266
Mar-2024,Pune,"Thompson, Hardy and Ramos",Active,West,14892,6722389.31,1284863.04,5550202.26,2649015.58,2830429.77,1574297.9,2.050437,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var 2%-3%,Above 45L,50.996876103034126
Oct-2023,Bangalore,Wright-Massey,Active,West,10144,4749679.69,1358787.45,3452782.62,1187753.57,2133816.24,745595.21,2.0765569999999998,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,61.79990097378328
Nov-2023,Bangalore,Wright-Massey,Active,West,7262,3511588.76,592230.2,2968799.73,1302324.7,1561704.15,303835.8,1.126258,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var <2%,25L-35L,52.603890192350555
Dec-2023,Bangalore,Wright-Massey,Active,West,14258,4955790.36,1121797.46,3940347.57,1447596.52,2421448.02,1116408.66,2.806643,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,61.45265048281008
Jan-2024,Bangalore,Wright-Massey,Active,West,13393,5611641.34,950884.56,4735637.09,1508307.92,3165957.91,1680923.54,1.087435,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var <2%,Above 45L,66.85389631493067
Feb-2024,Bangalore,Wright-Massey,Active,West,7355,2668478.0,650853.74,2114741.31,834205.46,1204146.59,-223056.38,1.9324759999999999,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,15L-25L,56.94060944031022
Mar-2024,Bangalore,Wright-Massey,Active,West,12123,5588654.13,1325798.6,4317330.07,2099173.25,2143452.31,611660.14,2.452445,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,49.647635813029225
Oct-2023,Bangalore,Johnson Group,Inactive,South,13487,4126445.61,963001.29,3300485.24,1482326.39,1755739.29,351853.42,1.42991,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,53.19639878165309
Nov-2023,Bangalore,Johnson Group,Inactive,South,7659,2837036.03,479122.37,2429061.35,1065828.14,1285106.88,-85495.39,2.0614619999999997,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,15L-25L,52.90549289749309
Dec-2023,Bangalore,Johnson Group,Inactive,South,11989,4645193.6,1009817.99,3766295.87,1550900.89,2147007.78,792868.64,1.1304020000000001,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,Var <2%,35L-45L,57.00581829223097
Jan-2024,Bangalore,Johnson Group,Inactive,South,12320,5400498.15,1289999.76,4223351.65,1447041.43,2635986.56,1250434.11,2.034031,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,62.41456498181959
Feb-2024,Bangalore,Johnson Group,Inactive,South,12784,4133976.03,772952.03,3434595.98,1014628.56,2323819.01,1141872.42,2.048308,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var 2%-3%,25L-35L,67.65916642108222
Mar-2024,Bangalore,Johnson Group,Inactive,South,9216,4047017.14,1128454.12,3029925.92,1108936.48,1859771.8,541174.71,2.754291,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,61.38010793346393
Oct-2023,Pune,Chen LLC,Inactive,North,8876,4302759.2,858979.65,3580777.24,1387732.75,2114399.33,646079.04,2.325811,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var 2%-3%,35L-45L,59.04861398191863
Nov-2023,Pune,Chen LLC,Inactive,North,14100,6758513.79,1622298.33,5241745.72,2104407.18,3066706.96,1648107.8,2.8189450000000003,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,Above 45L,58.50545073750736
Dec-2023,Pune,Chen LLC,Inactive,North,9725,3392301.03,805027.29,2672309.44,1087811.5,1532886.16,337272.63,1.8436549999999998,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,57.36185102874912
Jan-2024,Pune,Chen LLC,Inactive,North,7702,2772298.74,491817.15,2414534.95,1057318.53,1261440.45,-58507.25,2.921159,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,15L-25L,52.24361941830661
Feb-2024,Pune,Chen LLC,Inactive,North,12662,5141475.94,1001394.75,4241773.22,1396061.53,2786358.6,1351436.0,2.210547,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,35L-45L,65.6885329668803
Mar-2024,Pune,Chen LLC,Inactive,North,8021,2964418.02,611613.26,2475681.88,862938.41,1493148.86,97075.12,1.072414,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var <2%,15L-25L,60.31263031258282
Oct-2023,Hyderabad,"Thomas, Wilson and Mcconnell",Active,North,7558,2791551.9,779217.46,2070740.07,751784.74,1253703.22,-139992.4,1.997416,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,Var <2%,15L-25L,60.54372724820068
Nov-2023,Hyderabad,"Thomas, Wilson and Mcconnell",Active,North,12950,5716671.26,1376262.58,4484796.34,2144630.72,2242466.56,720525.04,1.2129780000000001,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,Var <2%,35L-45L,50.00152492989236
Dec-2023,Hyderabad,"Thomas, Wilson and Mcconnell",Active,North,12212,3902483.42,1056869.29,2931501.33,1404509.07,1465673.48,176785.25,2.754849,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var 2%-3%,25L-35L,49.99736704878111
Jan-2024,Hyderabad,"Thomas, Wilson and Mcconnell",Active,North,7761,3044358.45,672984.67,2463101.7,735137.47,1642133.71,198921.79,2.790377,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var 2%-3%,15L-25L,66.66934256104811
Feb-2024,Hyderabad,"Thomas, Wilson and Mcconnell",Active,North,14647,5802565.45,1665484.15,4282683.03,2055191.94,2161661.96,844491.34,2.657547,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var 2%-3%,35L-45L,50.47447931256308
Mar-2024,Hyderabad,"Thomas, Wilson and Mcconnell",Active,North,11785,4777144.57,954773.14,3921951.55,1739124.45,2130899.4,864530.21,1.175993,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,35L-45L,54.33262937682134
Oct-2023,Pune,Miller LLC,Active,South,13825,5403134.99,1253795.32,4237847.69,1388037.27,2748258.07,1482147.43,2.1276919999999997,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,64.85032665248994
Nov-2023,Pune,Miller LLC,Active,South,14119,6256942.3,1121380.9,5241248.53,2029177.28,3065593.02,1734378.38,2.945325,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var 2%-3%,Above 45L,58.489747289278036
Dec-2023,Pune,Miller LLC,Active,South,9599,4045124.55,614164.06,3489509.6,1421705.77,2008771.69,670090.81,1.756197,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var <2%,25L-35L,57.56601701282037
Jan-2024,Pune,Miller LLC,Active,South,13538,5932638.23,1750078.03,4227701.38,1346049.44,2758643.87,1390530.41,2.388292,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,35L-45L,65.25162545893912
Feb-2024,Pune,Miller LLC,Active,South,9446,3492256.09,769475.34,2838753.86,948996.36,1822806.87,494484.07,1.669352,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,64.21151533018083
Mar-2024,Pune,Miller LLC,Active,South,7138,2831237.62,752994.0,2146067.38,718204.06,1355470.45,-54583.55,2.88597,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,15L-25L,63.16066599921947
Oct-2023,Pune,Haney-Chan,Inactive,South,11236,5156693.0,1241325.29,4009306.67,1669940.48,2286916.0,940037.9,2.824953,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,57.04018645198822
Nov-2023,Pune,Haney-Chan,Inactive,South,8902,3690767.69,980758.16,2773938.55,997733.53,1684971.71,223689.29,1.899477,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,Var <2%,25L-35L,60.742935707786316
Dec-2023,Pune,Haney-Chan,Inactive,South,13331,6289724.71,1407532.49,4978736.13,2115063.54,2799872.65,1435927.58,2.761301,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,Var 2%-3%,Above 45L,56.23661461247194
Jan-2024,Pune,Haney-Chan,Inactive,South,7693,2519160.44,573639.26,1992975.41,703415.06,1224568.49,-135908.09,2.682594,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,15L-25L,61.44423477859168
Feb-2024,Pune,Haney-Chan,Inactive,South,10051,3115370.88,715758.14,2473980.12,755356.05,1594454.34,182568.29,2.194972,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,15L-25L,64.44895523251012
Mar-2024,Pune,Haney-Chan,Inactive,South,11859,5244430.14,1056519.0,4265137.0,1636283.75,2535783.8,1009611.54,2.701709,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,59.45374791009057
Oct-2023,Pune,Thomas-Coleman,Active,West,14320,5675666.52,1276144.06,4501632.66,2057372.11,2377545.41,967669.34,2.565085,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,Above 45L,52.81518039279553
Nov-2023,Pune,Thomas-Coleman,Active,West,13860,6696075.45,1857601.14,4959698.97,1805449.84,3021735.47,1623957.36,1.599472,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var <2%,Above 45L,60.92578376788058
Dec-2023,Pune,Thomas-Coleman,Active,West,11022,3660254.01,603087.41,3142151.65,1461347.09,1628388.23,268862.11,1.176836,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,Var <2%,25L-35L,51.82398596197609
Jan-2024,Pune,Thomas-Coleman,Active,West,9886,3041984.04,906530.81,2233888.12,659550.41,1448182.68,-90335.27,1.6183299999999998,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var <2%,15L-25L,64.82789657344163
Feb-2024,Pune,Thomas-Coleman,Active,West,11109,3855468.22,1040434.85,2895094.91,1080505.62,1738673.23,308619.59,1.7629119999999998,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,Var <2%,25L-35L,60.05582835969962
Mar-2024,Pune,Thomas-Coleman,Active,West,10144,3133593.51,765688.18,2387745.21,819541.68,1501316.82,180073.15,2.329987,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,15L-25L,62.875922175967844
Oct-2023,Hyderabad,Sanders LLC,Active,North,11909,5491734.21,1284105.98,4320935.12,1280145.16,2981756.31,1741926.0,1.962589,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,69.00719930272871
Nov-2023,Hyderabad,Sanders LLC,Active,North,9094,3095085.31,811184.04,2357672.64,854692.18,1435327.03,187505.64,1.856007,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,15L-25L,60.87897894085923
Dec-2023,Hyderabad,Sanders LLC,Active,North,11094,3334609.03,647324.04,2760783.68,1103277.09,1514379.51,85713.34,1.846471,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var <2%,25L-35L,54.85324768364321
Jan-2024,Hyderabad,Sanders LLC,Active,North,11359,5504509.82,1279998.31,4293352.07,1355688.23,2838955.28,1494401.36,2.0222569999999997,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var 2%-3%,35L-45L,66.12444620690052
Feb-2024,Hyderabad,Sanders LLC,Active,North,11097,3382399.56,813762.01,2683117.72,935995.49,1695770.32,365918.41,2.381859,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var 2%-3%,25L-35L,63.20148785719323
Mar-2024,Hyderabad,Sanders LLC,Active,North,11444,3697674.92,869544.85,2922245.05,1246282.16,1592704.65,363929.04,2.92445,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,54.50277518649575
Oct-2023,Ahmedabad,Bradley-Davis,Active,East,9470,3984449.62,626917.07,3439915.7,1063755.05,2243374.8,956791.57,2.014811,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var 2%-3%,25L-35L,65.21598189164925
Nov-2023,Ahmedabad,Bradley-Davis,Active,East,7155,2213743.88,473811.38,1819074.41,815592.6,862833.61,-582113.46,1.264918,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,15L-25L,47.432562695442456
Dec-2023,Ahmedabad,Bradley-Davis,Active,East,8611,2754717.91,740016.48,2115783.23,837540.97,1142045.05,-285992.1,2.4663,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,15L-25L,53.97741289404209
Jan-2024,Ahmedabad,Bradley-Davis,Active,East,14074,6548853.92,1242899.16,5410273.77,1798257.5,3540421.21,2229728.49,1.523951,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,Above 45L,65.43885504707094
Feb-2024,Ahmedabad,Bradley-Davis,Active,East,7429,2394167.35,554484.17,1910016.06,815878.37,990148.91,-343047.69,1.0152290000000002,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var <2%,15L-25L,51.839821179304636
Mar-2024,Ahmedabad,Bradley-Davis,Active,East,9632,3269859.02,628316.41,2754263.35,812216.73,1888224.87,486826.19,2.992917,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,68.55643887502623
Oct-2023,Hyderabad,Smith-Bradley,Inactive,West,12706,5709492.69,1513926.48,4279244.35,1840266.7,2328502.65,1137049.92,2.6410240000000003,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,54.41387449632317
Nov-2023,Hyderabad,Smith-Bradley,Inactive,West,13137,5589133.15,1266205.28,4392390.52,1838187.72,2483744.45,1152382.72,1.095558,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,Var <2%,35L-45L,56.546530612218895
Dec-2023,Hyderabad,Smith-Bradley,Inactive,West,7485,2329091.87,558376.91,1833364.41,564669.61,1208403.87,-189229.65,2.606098,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var 2%-3%,15L-25L,65.91182109834892
Jan-2024,Hyderabad,Smith-Bradley,Inactive,West,12681,3836835.47,1082084.32,2868685.86,1170547.72,1600536.73,327633.02,1.276995,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,55.79337745960097
Feb-2024,Hyderabad,Smith-Bradley,Inactive,West,10710,4026737.12,988719.66,3152030.97,969043.4,2035020.71,674451.42,2.969977,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var 2%-3%,25L-35L,64.56220542782293
Mar-2024,Hyderabad,Smith-Bradley,Inactive,West,12967,4757114.86,892980.84,3985203.31,1536924.68,2318597.25,969835.38,1.1251120000000001,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var <2%,35L-45L,58.180149659666924
Oct-2023,Mumbai,Simpson LLC,Active,West,10822,5230372.28,1224973.95,4132572.21,1262415.61,2730268.98,1241353.89,1.77962,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,35L-45L,66.06706044708169
Nov-2023,Mumbai,Simpson LLC,Active,West,10122,4713479.61,1035411.35,3796939.05,1238970.85,2441293.92,1150598.83,1.180183,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,64.29636841286668
Dec-2023,Mumbai,Simpson LLC,Active,West,8007,2600114.5,683648.15,2017801.12,643206.82,1245187.01,-245514.59,2.253768,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,15L-25L,61.71009608717037
Jan-2024,Mumbai,Simpson LLC,Active,West,14603,6744207.72,1266911.43,5595637.32,2185589.29,3329561.99,2137376.7,2.398096,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,Above 45L,59.502819778891606
Feb-2024,Mumbai,Simpson LLC,Active,West,12795,4329931.37,789449.77,3601037.14,1652287.95,1842125.32,507921.28,2.594325,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,35L-45L,51.15541018829926
Mar-2024,Mumbai,Simpson LLC,Active,West,12271,4444551.83,1016393.48,3508598.08,1522945.24,1892949.46,522421.16,1.022337,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,53.95173276729377
Oct-2023,Hyderabad,Russell-Thompson,Active,East,9693,3954627.51,822396.8,3192808.63,1438297.68,1624015.51,189548.3,1.196036,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,50.86479329642755
Nov-2023,Hyderabad,Russell-Thompson,Active,East,8465,2746422.03,652652.14,2196520.63,945201.88,1182351.58,-34996.96,2.2684330000000004,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var 2%-3%,15L-25L,53.82838493986738
Dec-2023,Hyderabad,Russell-Thompson,Active,East,14329,4855731.85,1301249.02,3670740.34,1582307.88,1996966.49,724820.69,2.407625,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,54.40228142097352
Jan-2024,Hyderabad,Russell-Thompson,Active,East,12814,4472305.45,1129044.31,3377099.38,1555812.55,1729432.16,380053.01,2.9304799999999998,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,25L-35L,51.21057941741708
Feb-2024,Hyderabad,Russell-Thompson,Active,East,7907,3236608.4,531120.27,2847859.71,1338367.89,1380022.99,-151486.2,2.445251,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,25L-35L,48.45825042414045
Mar-2024,Hyderabad,Russell-Thompson,Active,East,12102,5481809.51,1374609.18,4251339.9,1827192.6,2302515.39,1001375.77,1.163846,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var <2%,35L-45L,54.15975772720502
Oct-2023,Ahmedabad,Becker-Norris,Active,South,10355,4850297.57,977337.14,3977767.94,1240784.65,2616841.7,1279476.42,1.919747,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,65.78668588696002
Nov-2023,Ahmedabad,Becker-Norris,Active,South,13026,5884763.84,1260764.7,4692073.29,1802164.97,2809312.11,1471020.04,2.5133919999999996,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var 2%-3%,Above 45L,59.8735769108159
Dec-2023,Ahmedabad,Becker-Norris,Active,South,10002,4618108.26,933491.06,3768669.04,1596386.36,2107853.99,585995.71,2.941694,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,55.930992284745706
Jan-2024,Ahmedabad,Becker-Norris,Active,South,11759,3807683.59,1135191.14,2790027.45,1115204.91,1567272.5,65484.42,1.867011,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,56.17408889650888
Feb-2024,Ahmedabad,Becker-Norris,Active,South,13991,4612942.89,832664.32,3862596.62,1737116.69,2030734.5,864244.59,2.08285,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,52.574335344393276
Mar-2024,Ahmedabad,Becker-Norris,Active,South,13476,4593244.75,740618.36,3979331.56,1762077.85,2085951.48,880443.02,1.6557009999999999,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,52.41964507224927
Oct-2023,Pune,"Brown, Newton and Vargas",Inactive,North,11566,5001413.12,1407038.21,3692279.64,1407612.68,2202672.33,797383.45,2.25913,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,59.65616217519213
Nov-2023,Pune,"Brown, Newton and Vargas",Inactive,North,10956,3941044.69,648098.48,3428069.77,1014897.76,2333294.17,1089463.28,2.437096,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,Var 2%-3%,25L-35L,68.06437227209643
Dec-2023,Pune,"Brown, Newton and Vargas",Inactive,North,12216,3932845.57,1073805.34,2936964.2,1231511.19,1556491.04,65702.92,1.628937,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,52.99659560031409
Jan-2024,Pune,"Brown, Newton and Vargas",Inactive,North,14570,6888497.19,1757044.76,5248561.86,1842542.58,3314528.76,2015858.44,1.380384,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,Var <2%,Above 45L,63.15118023587512
Feb-2024,Pune,"Brown, Newton and Vargas",Inactive,North,9236,2869736.25,650649.7,2308474.35,806920.47,1411427.22,-133616.89,1.154111,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,15L-25L,61.14112638938353
Mar-2024,Pune,"Brown, Newton and Vargas",Inactive,North,12949,6274367.92,1469617.75,4878794.66,1710298.23,3031092.33,1605389.44,1.204396,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var <2%,Above 45L,62.1278930808701
Oct-2023,Hyderabad,Edwards LLC,Active,North,10864,3812134.83,925445.27,2932040.16,1044332.51,1788135.89,292559.0,2.052841,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,60.98606405172839
Nov-2023,Hyderabad,Edwards LLC,Active,North,9760,4020830.5,1093637.89,3040816.37,1176470.43,1753495.89,383366.91,2.473131,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,57.66530025619403
Dec-2023,Hyderabad,Edwards LLC,Active,North,7952,3610846.4,882759.82,2781392.23,972872.1,1753206.62,511789.69,1.8012720000000002,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,63.03341905862735
Jan-2024,Hyderabad,Edwards LLC,Active,North,14240,5053929.35,1410503.4,3768725.62,1221223.72,2487856.95,1308577.5,2.563876,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,35L-45L,66.01321509842364
Feb-2024,Hyderabad,Edwards LLC,Active,North,10255,3561950.29,1052264.56,2588481.3,955784.54,1539810.67,284314.16,1.2992350000000001,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,59.48703087018632
Mar-2024,Hyderabad,Edwards LLC,Active,North,7622,3589740.56,975181.2,2670683.09,1116897.92,1407342.03,66746.84,2.500268,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,52.6959576472999
Oct-2023,Mumbai,Vazquez-Lowe,Active,North,10044,3271097.02,955363.65,2408908.24,1034373.47,1304306.92,-26755.36,1.986313,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,15L-25L,54.14514751296628
Nov-2023,Mumbai,Vazquez-Lowe,Active,North,13606,6400053.48,1773542.39,4694970.01,1513092.98,3046817.41,1725228.35,2.44611,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,Above 45L,64.89535403869385
Dec-2023,Mumbai,Vazquez-Lowe,Active,North,14415,4754165.81,1131370.27,3714735.83,1301559.32,2288580.53,915495.32,2.2706619999999997,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,35L-45L,61.60816366853198
Jan-2024,Mumbai,Vazquez-Lowe,Active,North,12114,4711387.8,1208370.17,3630031.98,1248679.46,2265269.6,961748.76,2.944159,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,35L-45L,62.40357144181413
Feb-2024,Mumbai,Vazquez-Lowe,Active,North,9026,4201107.91,708331.37,3595392.36,1616294.55,1892488.57,450237.1,1.5818379999999999,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,Var <2%,35L-45L,52.63649639618192
Mar-2024,Mumbai,Vazquez-Lowe,Active,North,7341,2576416.71,566541.22,2093378.84,919796.66,1064878.44,-213255.26,2.4763040000000003,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,15L-25L,50.868883340771696
